org_id,Nota_Numero_Normalizado,Nota_Data_Emissao,Nota_Situacao,empresa,valor_faturado_nf,valor_venda,diferenca,comissao,frete,imposto,despesa_fixa,resultado,plataforma_resumo,pedido_resumo,n_linhas_pedido,produto_resumo,faturamento_nota_vinculada
wood,030773,2025-10-06 09:02:32,Autorizada,Wood,235.69,0.0,-235.69,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030769,2025-10-06 09:02:25,Autorizada,Wood,254.31,0.0,-254.31,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030767,2025-10-06 09:02:17,Autorizada,Wood,206.11,0.0,-206.11,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030765,2025-10-06 09:02:11,Autorizada,Wood,206.11,0.0,-206.11,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030763,2025-10-06 09:02:02,Autorizada,Wood,243.25,0.0,-243.25,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030761,2025-10-06 09:01:54,Autorizada,Wood,228.89,0.0,-228.89,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030759,2025-10-06 09:01:47,Autorizada,Wood,171.95,0.0,-171.95,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030756,2025-10-06 08:32:00,Autorizada,Wood,402.6,0.0,-402.6,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030754,2025-10-06 08:31:54,Autorizada,Wood,402.6,0.0,-402.6,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030757,2025-10-06 08:29:39,Autorizada,Wood,197.79,0.0,-197.79,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030755,2025-10-06 08:29:31,Autorizada,Wood,216.3,0.0,-216.3,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030753,2025-10-06 08:29:24,Autorizada,Wood,167.0,0.0,-167.0,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030752,2025-10-06 08:29:17,Autorizada,Wood,235.69,0.0,-235.69,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030751,2025-10-06 08:29:11,Autorizada,Wood,228.89,0.0,-228.89,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030750,2025-10-06 08:29:06,Autorizada,Wood,171.95,0.0,-171.95,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030749,2025-10-06 08:28:59,Autorizada,Wood,241.44,0.0,-241.44,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030748,2025-10-06 08:28:54,Autorizada,Wood,235.69,0.0,-235.69,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030747,2025-10-06 08:28:42,Autorizada,Wood,235.69,0.0,-235.69,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030746,2025-10-06 08:28:37,Autorizada,Wood,288.44,0.0,-288.44,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030745,2025-10-06 08:28:31,Autorizada,Wood,266.82,0.0,-266.82,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030744,2025-10-06 08:28:25,Autorizada,Wood,240.11,0.0,-240.11,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030743,2025-10-06 08:28:20,Autorizada,Wood,241.44,0.0,-241.44,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030742,2025-10-06 08:28:14,Autorizada,Wood,256.9,0.0,-256.9,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030741,2025-10-06 08:28:03,Autorizada,Wood,241.44,0.0,-241.44,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030740,2025-10-06 08:27:55,Autorizada,Wood,235.69,0.0,-235.69,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030738,2025-10-06 08:27:43,Autorizada,Wood,254.31,0.0,-254.31,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030737,2025-10-06 08:27:37,Autorizada,Wood,266.91,0.0,-266.91,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30759,2025-10-06 00:00:00,Autorizada,Wood,343.9,0.0,-343.9,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30741,2025-10-06 00:00:00,Autorizada,Wood,482.88,0.0,-482.88,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30761,2025-10-06 00:00:00,Autorizada,Wood,457.78,0.0,-457.78,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30763,2025-10-06 00:00:00,Autorizada,Wood,486.5,0.0,-486.5,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30737,2025-10-06 00:00:00,Autorizada,Wood,533.82,0.0,-533.82,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30738,2025-10-06 00:00:00,Autorizada,Wood,508.62,0.0,-508.62,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30740,2025-10-06 00:00:00,Autorizada,Wood,471.38,0.0,-471.38,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30747,2025-10-06 00:00:00,Autorizada,Wood,471.38,0.0,-471.38,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30746,2025-10-06 00:00:00,Autorizada,Wood,576.88,0.0,-576.88,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30742,2025-10-06 00:00:00,Autorizada,Wood,513.8,0.0,-513.8,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30743,2025-10-06 00:00:00,Autorizada,Wood,482.88,0.0,-482.88,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30744,2025-10-06 00:00:00,Autorizada,Wood,480.22,0.0,-480.22,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30745,2025-10-06 00:00:00,Autorizada,Wood,533.64,0.0,-533.64,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30750,2025-10-06 00:00:00,Autorizada,Wood,343.9,0.0,-343.9,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30749,2025-10-06 00:00:00,Autorizada,Wood,482.88,0.0,-482.88,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30818,2025-10-06 00:00:00,Emitida DANFE,Wood,266.0,0.0,-266.0,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30748,2025-10-06 00:00:00,Autorizada,Wood,471.38,0.0,-471.38,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30765,2025-10-06 00:00:00,Autorizada,Wood,412.22,0.0,-412.22,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30777,2025-10-06 00:00:00,Autorizada,Wood,374.1,0.0,-374.1,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30806,2025-10-06 00:00:00,Autorizada,Wood,371.63,0.0,-371.63,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30783,2025-10-06 00:00:00,Autorizada,Wood,480.22,0.0,-480.22,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30787,2025-10-06 00:00:00,Autorizada,Wood,486.76,0.0,-486.76,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30767,2025-10-06 00:00:00,Autorizada,Wood,412.22,0.0,-412.22,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30769,2025-10-06 00:00:00,Autorizada,Wood,508.62,0.0,-508.62,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30771,2025-10-06 00:00:00,Autorizada,Wood,829.32,0.0,-829.32,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30773,2025-10-06 00:00:00,Autorizada,Wood,471.38,0.0,-471.38,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30775,2025-10-06 00:00:00,Autorizada,Wood,508.62,0.0,-508.62,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30752,2025-10-06 00:00:00,Autorizada,Wood,471.38,0.0,-471.38,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30779,2025-10-06 00:00:00,Autorizada,Wood,374.1,0.0,-374.1,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30781,2025-10-06 00:00:00,Autorizada,Wood,482.88,0.0,-482.88,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30785,2025-10-06 00:00:00,Autorizada,Wood,645.26,0.0,-645.26,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30814,2025-10-06 00:00:00,Autorizada,Wood,1070.3,0.0,-1070.3,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30789,2025-10-06 00:00:00,Autorizada,Wood,471.38,0.0,-471.38,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30820,2025-10-06 00:00:00,Emitida DANFE,Wood,1664.76,0.0,-1664.76,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30791,2025-10-06 00:00:00,Autorizada,Wood,374.6,0.0,-374.6,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30793,2025-10-06 00:00:00,Autorizada,Wood,486.76,0.0,-486.76,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30796,2025-10-06 00:00:00,Autorizada,Wood,432.6,0.0,-432.6,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30798,2025-10-06 00:00:00,Autorizada,Wood,432.6,0.0,-432.6,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30811,2025-10-06 00:00:00,Autorizada,Wood,508.62,0.0,-508.62,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30812,2025-10-06 00:00:00,Autorizada,Wood,541.04,0.0,-541.04,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30813,2025-10-06 00:00:00,Autorizada,Wood,886.56,0.0,-886.56,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30751,2025-10-06 00:00:00,Autorizada,Wood,457.78,0.0,-457.78,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30799,2025-10-06 00:00:00,Autorizada,Wood,270.55,0.0,-270.55,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30753,2025-10-06 00:00:00,Autorizada,Wood,334.0,0.0,-334.0,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30795,2025-10-06 00:00:00,Autorizada,Wood,260.61,0.0,-260.61,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30792,2025-10-06 00:00:00,Autorizada,Wood,229.71,0.0,-229.71,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30754,2025-10-06 00:00:00,Autorizada,Wood,805.2,0.0,-805.2,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30786,2025-10-06 00:00:00,Autorizada,Wood,371.63,0.0,-371.63,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30784,2025-10-06 00:00:00,Autorizada,Wood,180.77,0.0,-180.77,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30788,2025-10-06 00:00:00,Autorizada,Wood,279.77,0.0,-279.77,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30780,2025-10-06 00:00:00,Autorizada,Wood,368.4,0.0,-368.4,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30778,2025-10-06 00:00:00,Autorizada,Wood,368.4,0.0,-368.4,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30776,2025-10-06 00:00:00,Autorizada,Wood,371.63,0.0,-371.63,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30774,2025-10-06 00:00:00,Autorizada,Wood,257.88,0.0,-257.88,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30772,2025-10-06 00:00:00,Autorizada,Wood,180.77,0.0,-180.77,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30770,2025-10-06 00:00:00,Autorizada,Wood,254.27,0.0,-254.27,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30768,2025-10-06 00:00:00,Autorizada,Wood,235.65,0.0,-235.65,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30766,2025-10-06 00:00:00,Autorizada,Wood,270.55,0.0,-270.55,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30764,2025-10-06 00:00:00,Autorizada,Wood,131.29,0.0,-131.29,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30762,2025-10-06 00:00:00,Autorizada,Wood,180.77,0.0,-180.77,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30807,2025-10-06 00:00:00,Autorizada,Wood,190.61,0.0,-190.61,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30760,2025-10-06 00:00:00,Autorizada,Wood,202.05,0.0,-202.05,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30794,2025-10-06 00:00:00,Autorizada,Wood,193.55,0.0,-193.55,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30790,2025-10-06 00:00:00,Autorizada,Wood,225.05,0.0,-225.05,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30797,2025-10-06 00:00:00,Autorizada,Wood,131.29,0.0,-131.29,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30808,2025-10-06 00:00:00,Autorizada,Wood,159.78,0.0,-159.78,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30755,2025-10-06 00:00:00,Autorizada,Wood,432.6,0.0,-432.6,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30756,2025-10-06 00:00:00,Autorizada,Wood,805.2,0.0,-805.2,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30757,2025-10-06 00:00:00,Autorizada,Wood,395.58,0.0,-395.58,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30819,2025-10-06 00:00:00,Emitida DANFE,Wood,278.6,0.0,-278.6,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30815,2025-10-06 00:00:00,Emitida DANFE,Wood,532.76,0.0,-532.76,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30804,2025-10-06 00:00:00,Autorizada,Wood,213.67,0.0,-213.67,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30758,2025-10-06 00:00:00,Autorizada,Wood,167.02,0.0,-167.02,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30782,2025-10-06 00:00:00,Autorizada,Wood,213.67,0.0,-213.67,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30809,2025-10-06 00:00:00,Autorizada,Wood,193.55,0.0,-193.55,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30810,2025-10-06 00:00:00,Autorizada,Wood,109.73,0.0,-109.73,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30816,2025-10-06 00:00:00,Autorizada,Wood,100.19,0.0,-100.19,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30817,2025-10-06 00:00:00,Autorizada,Wood,100.19,0.0,-100.19,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30800,2025-10-06 00:00:00,Autorizada,Wood,371.63,0.0,-371.63,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30801,2025-10-06 00:00:00,Autorizada,Wood,109.73,0.0,-109.73,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30802,2025-10-06 00:00:00,Autorizada,Wood,371.63,0.0,-371.63,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30803,2025-10-06 00:00:00,Autorizada,Wood,159.78,0.0,-159.78,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,30805,2025-10-06 00:00:00,Autorizada,Wood,254.27,0.0,-254.27,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030735,2025-10-03 13:13:17,Emitida DANFE,Wood,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030736,2025-10-03 13:13:11,Emitida DANFE,Wood,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030734,2025-10-03 11:28:51,Autorizada,Wood,326.99,0.0,-326.99,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030733,2025-10-03 11:28:36,Emitida DANFE,Wood,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030732,2025-10-03 11:26:46,Emitida DANFE,Wood,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030730,2025-10-03 11:23:02,Autorizada,Wood,245.65,0.0,-245.65,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030731,2025-10-03 11:22:40,Emitida DANFE,Wood,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030729,2025-10-03 11:20:21,Autorizada,Wood,249.9,0.0,-249.9,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030728,2025-10-03 11:20:15,Autorizada,Wood,249.9,0.0,-249.9,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030727,2025-10-03 11:20:10,Autorizada,Wood,215.59,0.0,-215.59,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030726,2025-10-03 11:01:52,Emitida DANFE,Wood,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030725,2025-10-03 10:50:46,Emitida DANFE,Wood,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030724,2025-10-03 10:41:45,Autorizada,Wood,109.73,0.0,-109.73,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030723,2025-10-03 10:41:38,Autorizada,Wood,260.61,0.0,-260.61,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030722,2025-10-03 10:41:31,Autorizada,Wood,254.27,0.0,-254.27,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030721,2025-10-03 10:41:22,Autorizada,Wood,159.78,0.0,-159.78,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030720,2025-10-03 10:41:14,Autorizada,Wood,254.27,0.0,-254.27,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030719,2025-10-03 10:41:07,Autorizada,Wood,159.78,0.0,-159.78,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030718,2025-10-03 09:55:59,Autorizada,Wood,228.89,0.0,-228.89,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030717,2025-10-03 09:54:33,Autorizada,Wood,235.69,0.0,-235.69,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030716,2025-10-03 09:51:45,Autorizada,Wood,402.6,0.0,-402.6,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030715,2025-10-03 09:16:58,Autorizada,Wood,330.3,0.0,-330.3,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030714,2025-10-03 09:16:15,Emitida DANFE,Wood,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030712,2025-10-03 09:12:30,Autorizada,Wood,501.99,0.0,-501.99,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030711,2025-10-03 09:08:02,Autorizada,Wood,344.91,0.0,-344.91,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030710,2025-10-03 09:03:50,Autorizada,Wood,240.87,0.0,-240.87,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030709,2025-10-03 09:03:43,Autorizada,Wood,187.05,0.0,-187.05,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030708,2025-10-03 08:40:11,Emitida DANFE,Wood,337.01,0.0,-337.01,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030681,2025-10-03 08:26:38,Autorizada,Wood,344.1,0.0,-344.1,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030686,2025-10-03 08:26:31,Autorizada,Wood,272.74,0.0,-272.74,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030689,2025-10-03 08:26:24,Autorizada,Wood,233.31,0.0,-233.31,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030667,2025-10-03 08:23:00,Autorizada,Wood,344.1,0.0,-344.1,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030668,2025-10-03 08:22:54,Autorizada,Wood,240.87,0.0,-240.87,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030669,2025-10-03 08:22:49,Autorizada,Wood,221.55,0.0,-221.55,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030670,2025-10-03 08:22:42,Autorizada,Wood,240.87,0.0,-240.87,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030671,2025-10-03 08:22:37,Autorizada,Wood,240.87,0.0,-240.87,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030672,2025-10-03 08:22:32,Autorizada,Wood,240.87,0.0,-240.87,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030673,2025-10-03 08:22:26,Autorizada,Wood,240.87,0.0,-240.87,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030674,2025-10-03 08:22:21,Autorizada,Wood,240.87,0.0,-240.87,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030675,2025-10-03 08:22:16,Autorizada,Wood,240.87,0.0,-240.87,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030676,2025-10-03 08:22:10,Autorizada,Wood,240.87,0.0,-240.87,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030677,2025-10-03 08:22:05,Autorizada,Wood,240.87,0.0,-240.87,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030678,2025-10-03 08:21:59,Autorizada,Wood,221.55,0.0,-221.55,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030679,2025-10-03 08:21:54,Autorizada,Wood,240.87,0.0,-240.87,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030680,2025-10-03 08:21:49,Autorizada,Wood,240.87,0.0,-240.87,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030682,2025-10-03 08:21:41,Autorizada,Wood,240.87,0.0,-240.87,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030683,2025-10-03 08:21:35,Autorizada,Wood,240.87,0.0,-240.87,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030684,2025-10-03 08:21:29,Autorizada,Wood,240.87,0.0,-240.87,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030685,2025-10-03 08:21:24,Autorizada,Wood,254.31,0.0,-254.31,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030687,2025-10-03 08:21:17,Autorizada,Wood,254.31,0.0,-254.31,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030688,2025-10-03 08:21:11,Autorizada,Wood,243.38,0.0,-243.38,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030690,2025-10-03 08:21:04,Autorizada,Wood,167.0,0.0,-167.0,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030691,2025-10-03 08:20:58,Autorizada,Wood,215.59,0.0,-215.59,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030692,2025-10-03 08:20:52,Autorizada,Wood,307.0,0.0,-307.0,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030693,2025-10-03 08:20:47,Autorizada,Wood,307.0,0.0,-307.0,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030694,2025-10-03 08:20:42,Autorizada,Wood,216.3,0.0,-216.3,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030695,2025-10-03 08:20:36,Autorizada,Wood,240.11,0.0,-240.11,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030696,2025-10-03 08:20:31,Autorizada,Wood,216.3,0.0,-216.3,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030697,2025-10-03 08:20:25,Autorizada,Wood,266.91,0.0,-266.91,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030698,2025-10-03 08:20:20,Autorizada,Wood,254.31,0.0,-254.31,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030699,2025-10-03 08:20:14,Autorizada,Wood,254.31,0.0,-254.31,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030701,2025-10-03 08:20:07,Autorizada,Wood,240.11,0.0,-240.11,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030702,2025-10-03 08:20:00,Autorizada,Wood,270.53,0.0,-270.53,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030703,2025-10-03 08:19:54,Autorizada,Wood,270.53,0.0,-270.53,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030704,2025-10-03 08:19:49,Autorizada,Wood,235.69,0.0,-235.69,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030705,2025-10-03 08:19:43,Autorizada,Wood,235.69,0.0,-235.69,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030706,2025-10-03 08:19:38,Autorizada,Wood,159.78,0.0,-159.78,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030707,2025-10-03 08:19:32,Autorizada,Wood,159.78,0.0,-159.78,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030649,2025-10-03 07:57:39,Autorizada,Wood,137.45,0.0,-137.45,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030650,2025-10-03 07:57:32,Autorizada,Wood,137.45,0.0,-137.45,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030651,2025-10-03 07:57:26,Autorizada,Wood,184.17,0.0,-184.17,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030652,2025-10-03 07:57:19,Autorizada,Wood,137.45,0.0,-137.45,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030653,2025-10-03 07:57:12,Autorizada,Wood,371.63,0.0,-371.63,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030654,2025-10-03 07:57:05,Autorizada,Wood,123.37,0.0,-123.37,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030655,2025-10-03 07:56:59,Autorizada,Wood,225.05,0.0,-225.05,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030656,2025-10-03 07:56:51,Autorizada,Wood,159.78,0.0,-159.78,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030657,2025-10-03 07:56:44,Autorizada,Wood,134.86,0.0,-134.86,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030658,2025-10-03 07:56:37,Autorizada,Wood,254.27,0.0,-254.27,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030659,2025-10-03 07:56:28,Autorizada,Wood,254.27,0.0,-254.27,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030660,2025-10-03 07:56:22,Autorizada,Wood,254.27,0.0,-254.27,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
wood,030661,2025-10-03 07:56:15,Autorizada,Wood,266.88,0.0,-266.88,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
